,week,year,county,count,incidence
3331,52,2016,SK Passau,1,107.674822
3332,52,2016,SK Pforzheim,1,25.43917916
3333,52,2016,SK Rosenheim,1,45.61928175
3334,52,2016,SK Rostock,2,41.70651637
3335,52,2016,SK Salzgitter,1,35.68737856
3336,52,2016,SK Schweinfurt,1,53.50613834
3337,52,2016,SK Solingen,5,97.24279995
3338,52,2016,SK Stuttgart,4,19.68064052
3339,52,2016,SK Suhl,1,60.0060006
3340,52,2016,SK Wiesbaden,3,35.34436952
3341,52,2016,SK Wolfsburg,1,39.49013843
3342,52,2016,SK Worms,1,37.78099616
3343,52,2016,SK WŸrzburg,3,56.35292184
3344,52,2016,SK ZweibrŸcken,1,152.7494908
3345,52,2016,StŠdteRegion Aachen,4,28.64040318
