,count,incidence
236,0.0,0.0
237,0.0,0.0
238,0.0,0.0
239,0.0,0.0
240,2.0,92.2029999520774
241,14.0,163.57189988285722
242,5.0,65.5872204894459
243,5.0,201.30870333902843
244,46.0,688.0798497413127
245,3.0,235.92673219306369
246,8.0,209.27732973523558
247,0.0,0.0
248,0.0,0.0
249,1.0,7.4391231753484
250,3.0,79.6750838924753
251,9.0,202.7190793222057
252,0.0,0.0
253,0.0,0.0
254,0.0,0.0
255,0.0,0.0
256,0.0,0.0
257,15.0,787.1691726476104
258,1.0,9.96374304613767
259,2.0,50.9357856864879
260,5.0,34.1246907459251
261,0.0,0.0
262,1.0,17.869907076483198
263,1.0,15.4921334389094
264,0.0,0.0
265,4.0,102.43473101422859
266,1.0,34.961639312421106
267,4.0,106.4659083675654
268,6.0,127.29288281160773
269,0.0,0.0
270,0.0,0.0
271,3.0,74.0130339551168
272,2.0,21.6867469879518
273,0.0,0.0
274,0.0,0.0
275,0.0,0.0
276,0.0,0.0
277,0.0,0.0
278,0.0,0.0
279,2.0,6.813279162556241
280,0.0,0.0
281,1.0,39.49013843487421
282,2.0,25.3785635733018
283,19.0,557.6602613661995
284,1.0,24.402809034462198
285,0.0,0.0
286,8.0,228.64796941256438
287,0.0,0.0
288,0.0,0.0
289,1.0,28.27965435978
290,15.0,543.2680359367411
291,0.0,0.0
292,0.0,0.0
293,4.0,47.28456062375629
294,0.0,0.0
295,0.0,0.0
296,6.0,73.85135598723613
297,3.0,27.520575076823093
298,16.0,639.8235633908131
299,4.0,55.37453936938599
300,0.0,0.0
301,0.0,0.0
302,3.0,234.0937847043877
303,2.0,53.506805110455
304,0.0,0.0
305,7.0,57.64894409812089
306,4.0,101.2563099291946
307,0.0,0.0
308,10.0,233.09533573151816
309,0.0,0.0
310,0.0,0.0
311,17.0,908.6054992351984
312,2.0,19.433838588879368
313,0.0,0.0
314,0.0,0.0
315,4.0,27.66813444262926
316,0.0,0.0
317,2.0,99.73559397478563
318,0.0,0.0
319,1.0,22.706343900193
320,0.0,0.0
321,0.0,0.0
322,0.0,0.0
323,3.0,41.395573318865104
324,0.0,0.0
325,0.0,0.0
326,0.0,0.0
327,2.0,51.304624253852786
328,8.0,174.2379793830585
329,0.0,0.0
330,3.0,79.2367835574385
331,0.0,0.0
332,0.0,0.0
333,0.0,0.0
334,0.0,0.0
335,0.0,0.0
336,1.0,55.4033672935455
337,1.0,7.236384541474531
338,3.0,24.37839902905598
339,0.0,0.0
340,12.0,51.568984076224346
341,0.0,0.0
342,3.0,9.5312391355035
343,0.0,0.0
344,0.0,0.0
345,0.0,0.0
346,0.0,0.0
347,4.0,155.91980778916567
348,56.0,1642.6374967862914
349,0.0,0.0
350,1.0,17.528483786152506
351,5.0,145.9942281035987
352,3.0,80.6256042147041
353,9.0,236.1622338299863
354,0.0,0.0
355,17.0,594.8374939757382
356,0.0,0.0
357,0.0,0.0
358,0.0,0.0
359,1.0,15.5376009944065
360,3.0,35.75539752597221
361,1.0,13.316465809974
362,24.0,331.73116080480213
363,0.0,0.0
364,3.0,118.21208384490922
365,9.0,132.26836633367648
366,14.0,1155.4598031210912
367,2.0,60.2647811030202
368,5.0,42.882688497642576
369,0.0,0.0
370,0.0,0.0
371,8.0,199.99712562275658
372,2.0,43.73699599337271
373,19.0,989.5237313534712
374,0.0,0.0
375,0.0,0.0
376,0.0,0.0
377,0.0,0.0
378,3.0,11.464925805644901
379,0.0,0.0
380,0.0,0.0
381,1.0,22.706343900193
382,1.0,29.644756995339197
383,5.0,64.9637633185084
384,10.0,264.7561453523325
385,0.0,0.0
386,4.0,92.2347472612467
387,0.0,0.0
388,3.0,79.8323395694046
389,0.0,0.0
390,0.0,0.0
391,0.0,0.0
392,0.0,0.0
393,0.0,0.0
394,0.0,0.0
395,0.0,0.0
396,0.0,0.0
397,13.0,58.09683434277194
398,6.0,20.61651270504435
399,2.0,66.4415037927025
400,0.0,0.0
401,15.0,419.17448794328607
402,0.0,0.0
403,0.0,0.0
404,0.0,0.0
405,0.0,0.0
406,3.0,87.3133101124599
407,0.0,0.0
408,0.0,0.0
409,1.0,13.9890574483959
410,1.0,24.1270692312848
411,1.0,27.0526173407277
412,17.0,457.61445133358217
413,26.0,913.7374492944458
414,0.0,0.0
415,1.0,30.5820789017636
416,0.0,0.0
417,0.0,0.0
418,1.0,16.2121266707497
419,0.0,0.0
420,0.0,0.0
421,0.0,0.0
422,0.0,0.0
423,9.0,107.3820744207469
424,0.0,0.0
425,0.0,0.0
426,14.0,188.16436179936508
427,0.0,0.0
428,2.0,86.0178769714775
429,11.0,164.5066533374549
430,7.0,550.3515735554965
431,1.0,36.4011405690712
432,0.0,0.0
433,1.0,9.72604960285297
434,0.0,0.0
435,0.0,0.0
436,13.0,111.86234105627834
437,2.0,25.184658897288198
438,9.0,201.6280729957146
439,6.0,132.8449646789902
440,1.0,35.4896587077821
441,0.0,0.0
442,0.0,0.0
443,0.0,0.0
444,0.0,0.0
445,8.0,399.61330977279283
446,7.0,47.14885815011968
447,1.0,12.7792805265064
448,1.0,24.085422966788894
449,0.0,0.0
450,0.0,0.0
451,1.0,31.8758965095893
452,0.0,0.0
453,6.0,85.209794419653
454,0.0,0.0
455,0.0,0.0
456,6.0,130.9855945532313
457,0.0,0.0
458,1.0,17.3797178692466
459,3.0,210.94656410832187
460,0.0,0.0
461,1.0,42.6863972680706
462,0.0,0.0
463,21.0,90.32974794499927
464,0.0,0.0
465,0.0,0.0
466,11.0,32.88340580672143
467,0.0,0.0
468,0.0,0.0
469,0.0,0.0
470,1.0,37.7809961589321
471,1.0,16.675313125324198
472,30.0,852.5074385386583
473,0.0,0.0
474,8.0,225.7621663282832
475,0.0,0.0
476,0.0,0.0
477,2.0,50.810856586357296
478,11.0,289.1409282202728
479,23.0,833.3309046351553
480,4.0,205.139894011055
481,0.0,0.0
482,0.0,0.0
483,2.0,25.9850696960293
484,1.0,16.2121266707497
485,11.0,117.22615968778184
486,13.0,172.1894538850434
487,0.0,0.0
488,1.0,38.0549682875264
489,9.0,135.6859523015243
490,0.0,0.0
491,16.0,1381.0370442590354
492,0.0,0.0
493,0.0,0.0
494,0.0,0.0
495,7.0,55.64980517486434
496,6.0,65.39590745046121
497,2.0,84.0924339782825
498,0.0,0.0
499,0.0,0.0
500,13.0,294.53838767190035
501,1.0,27.0229695240955
502,0.0,0.0
503,0.0,0.0
504,11.0,519.2616645162341
505,3.0,20.69783238385973
506,0.0,0.0
507,0.0,0.0
508,11.0,76.20953621629299
509,0.0,0.0
510,0.0,0.0
511,2.0,60.060028183365105
512,0.0,0.0
513,0.0,0.0
514,2.0,63.635432598052006
515,1.0,0.0
516,0.0,0.0
517,0.0,0.0
518,1.0,28.8059916462624
519,2.0,41.553604481821104
520,1.0,15.900076850371402
521,0.0,0.0
522,5.0,358.33866907292196
523,1.0,13.895107378301999
524,0.0,0.0
525,2.0,47.990051470639294
526,1.0,52.8960592435864
527,0.0,0.0
528,0.0,0.0
529,0.0,0.0
530,27.0,117.01126900401415
531,15.0,44.4335060717698
532,0.0,0.0
533,0.0,0.0
534,2.0,32.170370099151604
535,18.0,522.976210483882
536,4.0,124.9247656157638
537,5.0,72.0072973315435
538,1.0,16.5319617927994
539,6.0,164.31250641113448
540,0.0,0.0
541,0.0,0.0
542,1.0,27.626853301409
543,9.0,233.4515973902832
544,33.0,1063.3062655404124
545,4.0,138.161303321628
546,0.0,0.0
547,1.0,13.468416563159401
548,0.0,0.0
549,0.0,0.0
550,1.0,18.5733596111977
551,1.0,26.5158211065936
552,1.0,23.0997266532346
553,9.0,96.3787806351688
554,9.0,131.57645042693548
555,0.0,0.0
556,1.0,40.3126469731921
557,13.0,210.1797680488125
558,0.0,0.0
559,5.0,442.31916950049634
560,0.0,0.0
561,23.0,206.2288296406361
562,2.0,24.3906945691664
563,3.0,124.62845179202169
564,11.0,259.2323200817085
565,1.0,26.211938081577397
566,0.0,0.0
567,1.0,7.75020236639512
568,0.0,0.0
569,7.0,352.7529152782924
570,0.0,0.0
571,0.0,0.0
572,9.0,61.9125669990029
573,0.0,0.0
574,1.0,27.485531921391395
575,0.0,0.0
576,0.0,0.0
577,0.0,0.0
578,0.0,0.0
579,5.0,136.637248375126
580,1.0,28.8059916462624
581,1.0,22.7129337539432
582,0.0,0.0
583,1.0,22.579309825763
584,3.0,205.9058879070933
585,0.0,0.0
586,0.0,0.0
587,0.0,0.0
588,0.0,0.0
589,0.0,0.0
590,0.0,0.0
591,18.0,75.98749653173212
592,0.0,0.0
593,0.0,0.0
594,16.0,48.77284640485949
595,4.0,36.86207745302117
596,0.0,0.0
597,0.0,0.0
598,1.0,10.9179576140623
599,0.0,0.0
600,19.0,542.9732557594027
601,6.0,179.35337886119967
602,3.0,46.180906585013
603,0.0,0.0
604,0.0,0.0
605,1.0,30.907654795837804
606,6.0,157.5251775853359
607,2.0,53.91184942964939
608,6.0,167.70421838989282
609,0.0,0.0
610,2.0,66.9464830002693
611,0.0,0.0
612,0.0,0.0
613,0.0,0.0
614,0.0,0.0
615,0.0,0.0
616,1.0,41.9150521609538
617,0.0,0.0
618,1.0,13.3255354274165
619,5.0,61.528994925449474
620,0.0,0.0
621,0.0,0.0
622,10.0,151.5728435275292
623,0.0,0.0
624,2.0,94.6082969818457
625,10.0,149.09132820734231
626,3.0,66.63941716989211
627,0.0,0.0
628,10.0,877.5370521823538
629,2.0,20.22750519491154
630,0.0,0.0
631,13.0,108.11239721386852
632,2.0,24.479766400659894
633,0.0,0.0
634,2.0,90.9163302038148
635,1.0,19.208605455243895
636,13.0,346.30146909222196
637,0.0,0.0
638,0.0,0.0
639,0.0,0.0
640,0.0,0.0
641,2.0,18.612818590814054
642,1.0,11.058412994864
643,6.0,327.0007271302961
644,2.0,14.079481872851982
645,0.0,0.0
646,2.0,30.068008692860406
647,0.0,0.0
648,0.0,0.0
649,2.0,38.26729513627821
650,1.0,10.6628122574951
651,0.0,0.0
652,0.0,0.0
653,2.0,54.766695449123105
654,0.0,0.0
655,1.0,21.5331610680448
656,1.0,26.768187496282202
657,12.0,185.23798183615327
658,2.0,134.770889487871
659,0.0,0.0
660,0.0,0.0
661,2.0,157.27723067107598
662,0.0,0.0
663,0.0,0.0
664,0.0,0.0
665,20.0,84.77581949900944
666,0.0,0.0
667,6.0,15.022847740358438
668,8.0,74.11317220206716
669,0.0,0.0
670,0.0,0.0
671,9.0,269.23457287051946
672,0.0,0.0
673,2.0,61.89532164838271
674,3.0,50.4814032494304
675,6.0,168.2218310607579
676,6.0,154.4635573114549
677,0.0,0.0
678,2.0,52.959439410859204
679,0.0,0.0
680,1.0,34.540325830407
681,0.0,0.0
682,6.0,165.49024955190131
683,1.0,8.129310228027151
684,1.0,23.0997266532346
685,2.0,27.54713962436991
686,3.0,40.0632970837291
687,15.0,223.51914529962798
688,0.0,0.0
689,12.0,184.26687293346137
690,1.0,23.2003608945028
691,6.0,576.1111830021576
692,0.0,0.0
693,0.0,0.0
694,13.0,121.88906683391909
695,3.0,39.11883094105749
696,2.0,70.73559331850839
697,4.0,97.5142332126494
698,17.0,415.34444120558317
699,0.0,0.0
700,2.0,55.224040865790215
701,0.0,0.0
702,4.0,47.492970425220605
703,1.0,39.3227744401966
704,1.0,11.987692635560801
705,3.0,167.033451541538
706,9.0,59.66132928638113
707,6.0,91.158812565914
708,0.0,0.0
709,12.0,236.3756540251413
710,0.0,0.0
711,1.0,15.071842449006901
712,1.0,34.961639312421106
713,0.0,0.0
714,2.0,41.24043179709321
715,0.0,0.0
716,2.0,47.9931008278861
717,5.0,79.209426991155
718,7.0,491.73700410992456
719,0.0,0.0
720,0.0,0.0
721,1.0,29.2411910911838
722,0.0,0.0
723,1.0,69.385552386092
724,3.0,61.7360177337399
725,33.0,143.5768837797375
726,1.0,73.1261425959781
727,16.0,45.61027630288887
728,3.0,27.617138905571604
729,0.0,0.0
730,0.0,0.0
731,0.0,0.0
732,6.0,186.92444747964367
733,2.0,58.568155186723395
734,0.0,0.0
735,0.0,0.0
736,3.0,82.5306025375011
737,0.0,0.0
738,0.0,0.0
739,15.0,394.12126361643686
740,5.0,133.2768257304262
741,17.0,564.9151255899311
742,0.0,0.0
743,0.0,0.0
744,0.0,0.0
745,0.0,0.0
746,0.0,0.0
747,6.0,47.49199863218606
748,6.0,133.5287698483969
749,0.0,0.0
750,1.0,36.615134255492286
751,0.0,0.0
752,3.0,39.652583139162715
753,0.0,0.0
754,0.0,0.0
755,15.0,206.3207749168895
756,10.0,158.7491406576416
757,3.0,88.321864098923
758,0.0,0.0
759,0.0,0.0
760,5.0,425.0746594245692
761,1.0,22.7931772422788
762,1.0,39.8335841373816
763,16.0,140.56039485654986
764,2.0,24.512180144229102
765,0.0,0.0
766,0.0,0.0
767,0.0,0.0
768,0.0,0.0
769,12.0,266.8521714529363
770,0.0,0.0
771,0.0,0.0
772,5.0,57.939927904718196
773,0.0,0.0
774,0.0,0.0
775,0.0,0.0
776,0.0,0.0
777,0.0,0.0
778,7.0,46.410071384321476
779,0.0,0.0
780,22.0,335.1563352387975
781,0.0,0.0
782,1.0,35.169301107833
783,1.0,26.9913627639155
784,3.0,64.57916481075361
785,0.0,0.0
786,0.0,0.0
787,0.0,0.0
788,2.0,44.246094821988
789,0.0,0.0
790,0.0,0.0
791,0.0,0.0
792,3.0,79.8323395694046
793,0.0,0.0
794,0.0,0.0
795,7.0,437.69655804837777
796,0.0,0.0
797,1.0,33.6587007741501
798,0.0,0.0
799,11.0,928.8005568500166
800,0.0,0.0
801,0.0,0.0
802,1.0,18.804061677322306
803,2.0,101.5415789709888
804,0.0,0.0
805,28.0,116.86134754440864
806,1.0,70.0307357117846
807,22.0,68.84212237041386
808,5.0,47.147984342686655
809,0.0,0.0
810,0.0,0.0
811,8.0,224.42510490523392
812,1.0,19.9634004325403
813,0.0,0.0
814,1.0,42.8836899032735
815,2.0,59.3012337951142
816,1.0,25.6034593118359
817,0.0,0.0
818,5.0,174.06433694812858
819,0.0,0.0
820,2.0,78.77275668426479
821,0.0,0.0
822,1.0,29.5372497538563
823,2.0,14.455393066229801
824,3.0,37.772650804250375
825,0.0,0.0
826,0.0,0.0
827,8.0,111.3972122819919
828,1.0,36.4151325106211
829,1.0,7.93028399228119
830,16.0,261.2823416716638
831,0.0,0.0
832,0.0,0.0
833,0.0,0.0
834,3.0,279.159219160026
835,0.0,0.0
836,3.0,63.2481580396685
837,0.0,0.0
838,14.0,129.12883475281134
839,1.0,10.6752068321324
840,5.0,123.5221640579433
841,0.0,0.0
842,3.0,35.217930121670705
843,0.0,0.0
844,0.0,0.0
845,0.0,0.0
846,2.0,16.950345477325328
847,5.0,32.82935924387503
848,2.0,28.10918858142289
849,3.0,84.73557878277092
850,1.0,26.9913627639155
851,4.0,78.23235118583379
852,0.0,0.0
853,0.0,0.0
854,1.0,20.164226421858
855,1.0,22.7129337539432
856,2.0,45.05374515557529
857,1.0,3.16444569459583
858,7.0,493.8697075595643
859,0.0,0.0
860,7.0,564.3058115668973
861,0.0,0.0
862,2.0,32.9586201321858
863,3.0,143.3325861828285
864,29.0,125.51282222002469
865,1.0,70.0307357117846
866,2.0,50.921686465099896
867,0.0,0.0
868,9.0,24.79223079725432
869,0.0,0.0
870,3.0,27.189888848767342
871,0.0,0.0
872,0.0,0.0
873,3.0,98.9702217023225
874,2.0,58.6406941953903
875,0.0,0.0
876,4.0,222.79006671811402
877,0.0,0.0
878,5.0,108.5624233378992
879,1.0,34.1355180064858
880,0.0,0.0
881,3.0,75.7367611474862
882,0.0,0.0
883,13.0,452.4463732296138
884,9.0,343.96742872600504
885,2.0,55.4042654679013
886,0.0,0.0
887,0.0,0.0
888,0.0,0.0
889,5.0,160.95225005164872
890,3.0,59.4692953574273
891,1.0,29.5372497538563
892,0.0,0.0
893,2.0,19.654916278406933
894,1.0,16.5687880852004
895,1.0,32.497427287006396
896,0.0,0.0
897,1.0,53.7586237792313
898,6.0,94.21930474722107
899,0.0,0.0
900,1.0,25.011116051578497
901,0.0,0.0
902,0.0,0.0
903,0.0,0.0
904,0.0,0.0
905,4.0,87.23862956326741
906,8.0,74.17378627340275
907,1.0,9.70062784619116
908,0.0,0.0
909,1.0,26.2904215230918
910,0.0,0.0
911,0.0,0.0
912,1.0,11.9897687306832
913,4.0,46.645467251833296
914,4.0,36.10484262483702
915,0.0,0.0
916,6.0,39.82182599121165
917,0.0,0.0
918,6.0,93.50737543972653
919,0.0,0.0
920,6.0,182.43585002433292
921,1.0,26.9913627639155
922,3.0,55.763718779209604
923,4.0,109.745260066586
924,1.0,12.8490663011821
925,3.0,69.2045721603011
926,1.0,13.822230754463401
927,0.0,0.0
928,0.0,0.0
929,1.0,18.8615977869059
930,0.0,0.0
931,0.0,0.0
932,0.0,0.0
933,1.0,77.5761754945481
934,5.0,137.2965251611452
935,0.0,0.0
936,4.0,47.529620714546994
937,7.0,494.758264456156
938,0.0,0.0
939,0.0,0.0
940,0.0,0.0
941,21.0,1761.1542973550788
942,1.0,52.8960592435864
943,0.0,0.0
944,3.0,70.38243133653452
945,0.0,0.0
946,0.0,0.0
947,0.0,0.0
948,0.0,0.0
949,22.0,86.75539690706906
950,2.0,138.32369281874358
951,0.0,0.0
952,0.0,0.0
953,5.0,16.91729112628824
954,13.0,115.9608129115299
955,0.0,0.0
956,4.0,187.07415618376626
957,0.0,0.0
958,1.0,12.2670119603367
959,1.0,7.59939373725518
960,8.0,224.15346884146007
961,1.0,23.629489603024602
962,8.0,421.03570541010765
963,5.0,74.8801301755596
964,2.0,47.4127672330381
965,2.0,71.8607670319697
966,0.0,0.0
967,0.0,0.0
968,0.0,0.0
969,0.0,0.0
970,0.0,0.0
971,4.0,114.39866587577751
972,9.0,302.56079949539617
973,6.0,246.2396459416172
974,0.0,0.0
975,1.0,31.510398431482397
976,0.0,0.0
977,0.0,0.0
978,0.0,0.0
979,1.0,35.743362656129
980,10.0,235.0320299286517
981,0.0,0.0
982,2.0,67.9578661230037
983,1.0,31.906407870247307
984,0.0,0.0
985,6.0,76.44238258428571
986,8.0,108.49952193875109
987,3.0,99.8957914400273
988,0.0,0.0
989,5.0,80.88518514722509
990,0.0,0.0
991,0.0,0.0
992,0.0,0.0
993,0.0,0.0
994,1.0,11.492051331162601
995,0.0,0.0
996,1.0,19.7424704411345
997,0.0,0.0
998,2.0,79.5277627955185
999,5.0,42.7884219550038
1000,0.0,0.0
1001,0.0,0.0
1002,0.0,0.0
1003,0.0,0.0
1004,0.0,0.0
1005,1.0,12.2985262266072
1006,0.0,0.0
1007,7.0,63.407048681868325
1008,0.0,0.0
1009,6.0,39.586557776070286
1010,1.0,17.006642038529506
1011,28.0,850.1840873523488
1012,0.0,0.0
1013,0.0,0.0
1014,1.0,17.030456132383403
1015,0.0,0.0
1016,0.0,0.0
1017,0.0,0.0
1018,2.0,25.7210135637907
1019,6.0,177.68098709239732
1020,0.0,0.0
1021,0.0,0.0
1022,1.0,30.718296158506398
1023,0.0,0.0
1024,0.0,0.0
1025,0.0,0.0
1026,0.0,0.0
1027,1.0,26.768187496282202
1028,12.0,178.0950013673046
1029,3.0,214.69611778360886
1030,0.0,0.0
1031,1.0,19.017030807589894
1032,0.0,0.0
1033,0.0,0.0
1034,0.0,0.0
1035,0.0,0.0
1036,0.0,0.0
1037,18.0,1556.7404594524228
1038,1.0,38.3729854182655
1039,3.0,62.123990837425005
1040,14.0,58.487378558676596
1041,1.0,74.87209350692571
1042,9.0,26.63512855226736
1043,3.0,27.358332117457017
1044,1.0,27.7315585135885
1045,0.0,0.0
1046,1.0,7.59939373725518
1047,13.0,341.71164177409844
1048,0.0,0.0
1049,0.0,0.0
1050,6.0,323.33684711065615
1051,1.0,14.046916701784001
1052,6.0,127.61687784739912
1053,1.0,34.1355180064858
1054,0.0,0.0
1055,2.0,53.5809641569294
1056,0.0,0.0
1057,8.0,323.2215735794978
1058,1.0,29.3422446817181
1059,0.0,0.0
1060,0.0,0.0
1061,0.0,0.0
1062,0.0,0.0
1063,6.0,197.111518772892
1064,0.0,0.0
1065,1.0,9.165342783820119
1066,1.0,12.493579688215801
1067,1.0,45.880913539967395
1068,13.0,209.4132277107343
1069,4.0,86.22363216830949
1070,2.0,13.98257780796028
1071,0.0,0.0
1072,0.0,0.0
1073,1.0,19.7424704411345
1074,3.0,130.3358718340984
1075,8.0,67.57258102870911
1076,0.0,0.0
1077,2.0,49.1881689483724
1078,0.0,0.0
1079,0.0,0.0
1080,2.0,36.691559148691795
1081,1.0,46.870117696073294
1082,4.0,37.90234902962875
1083,1.0,8.85648072977401
1084,0.0,0.0
1085,12.0,80.07158821120852
1086,12.0,182.47853488840735
1087,27.0,815.6636880669175
1088,0.0,0.0
1089,2.0,24.544392596181297
1090,2.0,22.431004505359898
1091,8.0,239.1108590309031
1092,0.0,0.0
1093,0.0,0.0
1094,5.0,43.23069933887187
1095,0.0,0.0
1096,16.0,412.9895186081867
1097,0.0,0.0
1098,13.0,220.4648062588905
1099,1.0,64.7528599179797
1100,6.0,425.7241138168573
1101,0.0,0.0
1102,0.0,0.0
1103,41.0,3408.3703184725896
1104,0.0,0.0
1105,2.0,19.752002633600398
1106,0.0,0.0
1107,1.0,53.67046335500029
1108,1.0,42.6863972680706
1109,11.0,45.4590402333742
1110,0.0,0.0
1111,5.0,16.272159441960188
1112,0.0,0.0
1113,9.0,78.66796012130209
1114,0.0,0.0
1115,0.0,0.0
1116,8.0,220.27657200087089
1117,4.0,223.66241063134498
1118,4.0,63.9245132851159
1119,0.0,0.0
1120,0.0,0.0
1121,0.0,0.0
1122,0.0,0.0
1123,1.0,15.123508654007699
1124,1.0,43.6967445925278
1125,1.0,8.74512337911567
1126,16.0,414.5203782544516
1127,1.0,24.7613283077008
1128,5.0,193.31111160348183
1129,0.0,0.0
1130,2.0,28.298944407711602
1131,0.0,0.0
1132,1.0,40.8775037471045
1133,2.0,65.287092315672
1134,0.0,0.0
1135,2.0,26.924946711043
1136,0.0,0.0
1137,4.0,65.6667000858302
1138,0.0,0.0
1139,2.0,44.4610161525935
1140,3.0,69.43850596117561
1141,0.0,0.0
1142,0.0,0.0
1143,0.0,0.0
1144,1.0,19.4957109435924
1145,2.0,42.6223149938305
1146,2.0,100.87141696321
