,week,year,county,count,incidence
93,05,2001,LK Sigmaringen,1.0,23.4542966968532
94,05,2001,LK Traunstein,1.0,24.1623711340206
95,05,2001,LK Unterallgäu,1.0,27.3568703740292
96,05,2001,LK Würzburg,3.0,76.6707763018511
97,05,2001,SK Bonn,2.0,27.1068043794807
98,05,2001,SK Halle,1.0,23.4478805721283
99,05,2001,SK Köln,3.0,12.90537994103898
100,05,2001,SK Leipzig,1.0,4.55083280240284
101,05,2001,SK Memmingen,1.0,106.364119836908
102,05,2001,SK München,1.0,3.8548272073704304
103,05,2001,SK Stuttgart,1.0,3.8690041183399395
104,05,2001,SK Würzburg,1.0,44.3502685655152
105,06,2001,LK Aichach-Friedberg,8.0,223.1319096240594
106,06,2001,LK Böblingen,1.0,11.335012594458401
107,06,2001,LK Cham,3.0,108.64113174789591
108,06,2001,LK Cuxhaven,1.0,24.777006937561897
109,06,2001,LK Deggendorf,5.0,179.00621508381113
110,06,2001,LK Donau-Ries,1.0,28.0426247896803
111,06,2001,LK Groß-Gerau,1.0,11.581595557814698
112,06,2001,LK Göttingen,6.0,71.69536483529221
113,06,2001,LK Günzburg,1.0,33.9270568278202
114,06,2001,LK Heilbronn,1.0,11.4242918525759
115,06,2001,LK Hochsauerlandkreis,1.0,12.669899837403
116,06,2001,LK Holzminden,2.0,100.9571221145583
117,06,2001,LK Konstanz,1.0,14.266465879369099
118,06,2001,LK Lüchow-Dannenberg,2.0,155.179102547524
119,06,2001,LK Main-Tauber-Kreis,3.0,74.56780571389311
120,06,2001,LK Märkischer Kreis,1.0,10.3429848705116
121,06,2001,LK Neckar-Odenwald-Kreis,1.0,22.1503021055093
122,06,2001,LK Neuburg-Schrobenhausen,3.0,129.1473377039361
123,06,2001,LK Nordfriesland,1.0,24.4366005973391
124,06,2001,LK Offenbach,1.0,7.59128520458514
125,06,2001,LK Pfaffenhofen a.d.Ilm,3.0,83.1156645611286
126,06,2001,LK Ravensburg,1.0,11.6069874064187
127,06,2001,LK Regen,16.0,800.6246266174442
128,06,2001,LK Rhein-Kreis Neuss,1.0,5.3510751201762305
129,06,2001,LK Rhein-Neckar-Kreis,1.0,6.68841640594229
130,06,2001,LK Rhein-Sieg-Kreis,3.0,19.828810835188758
131,06,2001,LK Roth,1.0,35.946798737868
132,06,2001,LK Rottal-Inn,1.0,33.3982744224882
133,06,2001,LK Saalfeld-Rudolstadt,2.0,62.7691663905986
134,06,2001,LK Sigmaringen,1.0,33.966109370872196
135,06,2001,LK Steinburg,1.0,25.968030469155803
136,06,2001,LK Straubing-Bogen,1.0,34.2889799028479
137,06,2001,LK Tuttlingen,3.0,71.8591500316316
138,06,2001,LK Unterallgäu,1.0,25.2542967379867
139,06,2001,LK Wetteraukreis,1.0,12.231834027603199
140,06,2001,LK Würzburg,1.0,24.1038070624155
141,06,2001,SK Dortmund,1.0,6.53374132918078
142,06,2001,SK Koblenz,1.0,45.046172326634796
143,06,2001,SK Köln,3.0,12.036771324598831
144,06,2001,SK München,2.0,7.43481507518932
145,06,2001,SK Stuttgart,1.0,7.30421656190526
146,06,2001,SK Wuppertal,1.0,11.4047481768243
147,06,2001,SK Würzburg,2.0,31.648735300962397
148,07,2001,LK Aichach-Friedberg,10.0,291.88505541832694
149,07,2001,LK Altötting,1.0,31.766761378677398
150,07,2001,LK Bad Kreuznach,1.0,30.9267722758668
151,07,2001,LK Biberach,1.0,15.398171039462099
152,07,2001,LK Borken,2.0,16.7102215496874
153,07,2001,LK Deggendorf,6.0,223.36095241121433
154,07,2001,LK Enzkreis,2.0,34.039027464046804
155,07,2001,LK Euskirchen,1.0,23.7934726573343
156,07,2001,LK Fürth,1.0,37.0805265434769
157,07,2001,LK Goslar,2.0,55.18904182895311
158,07,2001,LK Göttingen,9.0,111.6358897523468
159,07,2001,LK Hochsauerlandkreis,11.0,149.4083792534995
160,07,2001,LK Kitzingen,1.0,35.893754486719295
161,07,2001,LK Konstanz,1.0,17.2724830153917
162,07,2001,LK Lüchow-Dannenberg,3.0,232.0175299929812
163,07,2001,LK Neckar-Odenwald-Kreis,1.0,23.598820058997102
164,07,2001,LK Neuwied,1.0,24.6720671080225
165,07,2001,LK Nordfriesland,6.0,128.8510510994008
166,07,2001,LK Northeim,1.0,24.569689193431696
167,07,2001,LK Ortenaukreis,2.0,16.02888108927095
168,07,2001,LK Passau,2.0,37.20160563009949
169,07,2001,LK Pinneberg,1.0,12.180844944611001
170,07,2001,LK Regen,11.0,565.0935415632478
171,07,2001,LK Rhein-Erft-Kreis,1.0,9.4700955427417
172,07,2001,LK Rhein-Kreis Neuss,2.0,17.871851937683502
173,07,2001,LK Rhein-Sieg-Kreis,1.0,7.136258935190869
174,07,2001,LK Rheingau-Taunus-Kreis,1.0,21.232674727219102
175,07,2001,LK Steinfurt,1.0,7.295512854288339
176,07,2001,LK Straubing-Bogen,1.0,40.4922052504893
177,07,2001,LK Tuttlingen,5.0,118.38055877733741
178,07,2001,LK Uelzen,1.0,52.3438408747237
179,07,2001,LK Würzburg,1.0,20.7375661009919
180,07,2001,SK Darmstadt,4.0,124.763481706032
181,07,2001,SK Emden,1.0,54.31338825020371
182,07,2001,SK Karlsruhe,2.0,17.525911754347888
183,07,2001,SK Köln,5.0,22.039166421816873
184,07,2001,SK München,2.0,7.63917990819432
185,08,2001,LK Aichach-Friedberg,9.0,271.8719290769642
186,08,2001,LK Bad Dürkheim,1.0,29.466653570376202
187,08,2001,LK Bayreuth,1.0,24.681878016674
188,08,2001,LK Bodenseekreis,1.0,19.5728763429168
189,08,2001,LK Borken,1.0,8.878235006880631
190,08,2001,LK Cham,1.0,27.626853301409
191,08,2001,LK Dachau,3.0,70.1014751768214
192,08,2001,LK Göttingen,8.0,95.61682532515078
193,08,2001,LK Hochsauerlandkreis,4.0,59.1951953819541
194,08,2001,LK Höxter,1.0,21.4610184445531
195,08,2001,LK Karlsruhe,2.0,15.8605679845624
196,08,2001,LK Kitzingen,8.0,325.3815485980321
197,08,2001,LK Konstanz,8.0,113.6448421073396
198,08,2001,LK Lörrach,1.0,15.9284987389939
199,08,2001,LK Lüchow-Dannenberg,4.0,386.7828937709794
200,08,2001,LK Main-Tauber-Kreis,2.0,49.7884467361091
201,08,2001,LK Marburg-Biedenkopf,1.0,18.064308939825803
202,08,2001,LK Neckar-Odenwald-Kreis,1.0,25.5033366865498
203,08,2001,LK Nienburg (Weser),1.0,38.500203195516896
204,08,2001,LK Nordfriesland,15.0,369.4592662777087
205,08,2001,LK Oberallgäu,1.0,28.1030444964871
206,08,2001,LK Oder-Spree,1.0,19.1515847936417
207,08,2001,LK Ortenaukreis,1.0,8.02686323562857
208,08,2001,LK Ostalbkreis,1.0,10.1258986735073
209,08,2001,LK Pinneberg,1.0,13.315776235778001
210,08,2001,LK Rastatt,1.0,15.562318439618199
211,08,2001,LK Regen,9.0,452.5399425401538
212,08,2001,LK Rhein-Erft-Kreis,2.0,18.9401910854834
213,08,2001,LK Rhön-Grabfeld,1.0,41.635825314581794
214,08,2001,LK Rotenburg (Wümme),1.0,19.8288112627648
215,08,2001,LK Schleswig-Flensburg,1.0,20.509314647068898
216,08,2001,LK Schweinfurt,1.0,29.935140528854102
217,08,2001,LK Straubing-Bogen,2.0,71.78651656283031
218,08,2001,LK Südwestpfalz,1.0,41.481344917383
219,08,2001,LK Trier-Saarburg,1.0,23.864766324163103
220,08,2001,LK Tuttlingen,6.0,142.9454540703868
221,08,2001,LK Waldshut,1.0,20.3806655419559
222,08,2001,LK Würzburg,2.0,49.6325573491915
223,08,2001,SK Augsburg,2.0,30.6677911523423
224,08,2001,SK Bielefeld,1.0,13.5150354769681
225,08,2001,SK Essen,1.0,8.35185434366025
226,08,2001,SK Frankfurt am Main,2.0,10.675157808240261
227,08,2001,SK Freiburg i.Breisgau,1.0,9.844942160964811
228,08,2001,SK Köln,3.0,11.804060709550711
229,08,2001,SK München,2.0,4.60513289904662
230,08,2001,SK Nürnberg,1.0,5.49455581095065
231,08,2001,SK Stuttgart,2.0,15.81557344807667
232,08,2001,SK Würzburg,1.0,33.2207518963513
233,09,2001,LK Aichach-Friedberg,12.0,346.5453560967785
234,09,2001,LK Bamberg,4.0,103.2515887871951
235,09,2001,LK Bodenseekreis,1.0,15.7694160935652
236,09,2001,LK Böblingen,1.0,8.98876404494382
237,09,2001,LK Cham,1.0,37.477357429886105
238,09,2001,LK Esslingen,1.0,8.58524673045187
239,09,2001,LK Euskirchen,2.0,43.0663055863429
240,09,2001,LK Freyung-Grafenau,1.0,40.2549480040255
241,09,2001,LK Göttingen,8.0,100.2153363633556
242,09,2001,LK Hochsauerlandkreis,6.0,77.111906510356
243,09,2001,LK Kitzingen,4.0,152.27310975663397
244,09,2001,LK Konstanz,13.0,183.11427735451457
245,09,2001,LK Lüchow-Dannenberg,2.0,141.9319541251786
246,09,2001,LK Main-Tauber-Kreis,2.0,62.0970720465873
